Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
786	-244.0578	-311.0418	66.98395	0.103569	0.30254	0.17892	0.414971	1.751226	1.460045	0.8776902	2.833255
792	-256.0286	-324.9294	68.90086	0.154427	0.189809	0.432859	0.222904	0.5860046	1.741377	1.324451	0.8615694
798	-260.1756	-330.0161	69.84047	0.354664	0.0857466	0.492444	0.0671447	0.6675706	1.354871	0.8382115	0.7430209
804	-256.2755	-323.4799	67.20437	0.215269	0.326091	0.10847	0.350169	1.079424	1.304275	1.282702	2.997915
810	-262.2108	-329.9629	67.75212	0.222235	0.157098	0.261037	0.359631	1.477008	1.245338	1.026149	2.138149
816	-259.7237	-328.0891	68.36536	0.0624638	0.188529	0.479714	0.269293	1.088233	1.276055	1.081125	1.69115
822	-254.069	-321.0159	66.94692	0.065273	0.0234217	0.711343	0.199962	1.197207	1.622107	0.7820077	3.585493
828	-258.2812	-327.3823	69.10108	0.0666694	0.0239227	0.565177	0.344231	0.4751905	1.22731	1.081299	1.622574
834	-250.4733	-320.484	70.0107	0.0265395	0.244299	0.532499	0.196662	0.2244596	1.195447	1.2646	0.6373117
840	-258.5228	-327.403	68.8802	0.105881	0.189938	0.289204	0.414977	1.898195	1.543687	0.7593906	0.4480008
846	-260.4188	-330.5341	70.11536	0.0535354	0.375749	0.392221	0.178495	0.6684534	1.527256	0.7867325	0.3111414
852	-262.4426	-326.0616	63.61909	0.131341	0.178509	0.202845	0.487304	4.685368	1.428462	0.9168116	6.28337
858	-263.9987	-326.4317	62.43308	0.0536963	0.275323	0.114182	0.556799	7.557899	1.632308	0.973663	5.843266
864	-246.8332	-314.015	67.18179	0.0967698	0.49618	0.19242	0.214631	3.838652	1.924933	0.5295033	0.6496598
870	-248.8896	-317.4644	68.57475	0.0367935	0.441484	0.43025	0.0914728	1.958991	1.946872	0.5591268	0.3913987
876	-252.6071	-320.9616	68.35453	0.196157	0.359617	0.276173	0.168053	1.907178	1.816139	0.8884596	0.5924024
882	-264.6365	-327.3708	62.73426	0.179656	0.431798	0.351156	0.037389	22.95922	1.474453	0.8933981	0.6521245
888	-250.4996	-317.8089	67.30937	0.131126	0.204689	0.278632	0.385553	3.963101	1.535427	0.7812378	0.7289949
894	-257.28	-323.6503	66.37035	0.176867	0.488143	0.263492	0.0714984	2.196719	2.115602	0.6031923	2.512937
900	-263.144	-326.4543	63.3103	0.277104	0.500047	0.10294	0.119908	6.858675	2.576915	0.2135973	2.638901
906	-259.6727	-327.2837	67.61097	0.180645	0.29583	0.0575478	0.465977	2.266948	2.494166	0.2575953	0.4146552
912	-265.3986	-330.5187	65.12014	0.545503	0.0476447	0.11979	0.287062	2.619322	2.348679	0.303768	3.592938
918	-261.6385	-327.2873	65.64883	0.221154	0.142049	0.59665	0.0401471	2.010631	2.448286	0.2166889	2.945858
924	-253.5859	-320.2468	66.66087	0.371162	0.406563	0.166167	0.0561083	1.13801	2.18713	0.4069589	3.35621
930	-254.4751	-321.1082	66.63308	0.0564565	0.511597	0.178953	0.252993	4.999688	2.18713	0.3417003	0.2289929
936	-260.2864	-329.3156	69.02913	0.0356515	0.329821	0.190332	0.444196	0.8108065	2.205514	0.1926967	0.1701021
942	-256.6173	-324.1033	67.48599	0.0831185	0.383558	0.508528	0.0247956	1.394421	1.29443	1.204614	2.268537
948	-266.0101	-334.2148	68.20476	0.158054	0.203362	0.62277	0.0158148	1.202004	1.671407	0.4985009	1.749479
954	-246.8366	-317.4036	70.56704	0.24168	0.160929	0.483188	0.114203	0.1869152	1.465735	0.6846664	0.2222873
960	-247.0408	-315.2007	68.15983	0.137449	0.230369	0.503381	0.128801	0.9769818	1.697712	0.5191418	2.057278
966	-247.2482	-316.6217	69.37347	0.0282321	0.239191	0.68164	0.0509363	0.8731343	1.553191	1.003946	0.6501583
972	-248.4774	-316.6944	68.21698	0.232411	0.188095	0.309497	0.269997	1.994804	1.48446	1.003946	0.8717147
978	-252.2195	-320.4432	68.22373	0.368056	0.27265	0.269378	0.0899161	0.2003747	1.467682	0.9889388	2.82493
984	-247.0995	-313.8019	66.70242	0.103258	0.221444	0.521017	0.154281	1.613114	1.666026	0.9550136	3.028251
990	-247.8182	-315.6145	67.79629	0.195633	0.367074	0.18155	0.255743	1.613114	1.972819	0.9054703	1.203731
996	-254.2929	-321.5937	67.30083	0.280296	0.0379687	0.240473	0.441263	2.832767	1.701788	0.7733115	1.203731
1002	-254.1025	-321.8323	67.72975	0.106677	0.171458	0.633905	0.0879591	1.033572	1.962475	0.5973808	2.184563
1008	-261.1532	-324.7057	63.55252	0.113544	0.259223	0.437462	0.189771	0.7830253	1.680092	0.9102661	15.77003
1014	-241.447	-311.4627	70.01569	0.195085	0.260921	0.523423	0.020571	0.6237039	1.625301	0.8630504	0.2229276
1020	-240.4322	-309.2554	68.82319	0.289137	0.174642	0.417382	0.118839	0.4966668	1.625301	0.8691806	1.701155
1026	-247.8146	-312.8909	65.07628	0.236813	0.318169	0.341851	0.103167	0.2403201	1.607769	0.8508735	11.40459
1032	-253.3914	-322.4774	69.08594	0.169012	0.227075	0.508206	0.0957076	1.571422	1.667785	0.7814063	0.3494046
1038	-245.8283	-312.3809	66.5526	0.0797257	0.144982	0.62285	0.152443	1.674839	1.160822	2.146461	1.64034
1044	-248.9442	-317.2595	68.31537	0.120208	0.00647873	0.708918	0.164396	2.237957	0.7265535	1.420236	0.8682952
1050	-251.2345	-319.8667	68.6322	0.239909	0.0877569	0.221748	0.450586	0.7498403	1.281117	1.185749	1.637946
1056	-253.341	-321.0213	67.68024	0.20988	0.0741431	0.0542243	0.661752	3.972775	1.144385	0.8988307	0.09677622
1062	-250.8094	-315.7007	64.89123	0.144797	0.142448	0.256209	0.456546	4.68902	2.096265	0.4715216	2.692188
1068	-255.9113	-325.4105	69.49919	0.204656	0.341828	0.235506	0.218011	1.251544	1.606985	0.6064114	0.3860774
1074	-253.7539	-322.7557	69.00176	0.0446731	0.374402	0.440977	0.139948	0.4952354	1.998649	0.8917831	1.064113
1080	-254.4084	-321.5162	67.10774	0.396331	0.0589942	0.182806	0.361869	2.770525	1.013795	1.577369	1.229934
1086	-262.4304	-326.3997	63.96939	0.149741	0.598472	0.194426	0.0573608	2.478814	0.8027222	1.497368	8.734036
1092	-249.8033	-317.7107	67.90738	0.16565	0.0643038	0.59587	0.174176	2.478814	0.981164	1.041583	1.314931
1098	-252.9434	-321.0931	68.14964	0.174711	0.134097	0.468032	0.22316	1.979204	1.481796	0.9106507	1.040581
1104	-263.3208	-332.8436	69.52275	0.0482738	0.273396	0.523785	0.154544	0.6933829	1.705943	0.6816019	0.786387
1110	-253.8942	-318.9464	65.05225	0.0934075	0.235312	0.165207	0.506074	9.713349	1.716519	0.7317489	0.7550498
1116	-252.9219	-320.1619	67.24004	0.0509863	0.475275	0.311918	0.161821	3.515693	2.217503	0.3806581	0.4404968
1122	-258.2563	-326.2031	67.94684	0.0765793	0.18983	0.26725	0.466341	1.627199	1.748886	0.527301	1.511804
1128	-252.6389	-322.0758	69.43688	0.056466	0.0517679	0.811554	0.0802123	0.6047444	2.011423	0.3809727	0.6857024
1134	-255.1907	-323.7991	68.60837	0.112993	0.0663631	0.370865	0.449778	0.7274712	1.638257	0.6468706	1.839091
1140	-254.9793	-324.1285	69.14915	0.0414617	0.0605196	0.75815	0.139869	1.085125	1.634138	0.8605039	0.7095956
1146	-255.5862	-324.5087	68.92254	0.02347	0.119374	0.427359	0.429798	0.4913115	1.500111	0.8477699	1.761883
1152	-254.4698	-320.1111	65.64132	0.0315226	0.160331	0.573987	0.234159	3.632773	0.9678397	1.625711	2.425943
1158	-253.735	-324.2902	70.55516	0.0890553	0.447178	0.335452	0.128314	0.3289971	1.420805	0.7539831	0.1924399
1164	-253.5008	-321.0218	67.52096	0.313894	0.037814	0.0237036	0.624589	1.160624	1.768115	0.4790939	2.618237
1170	-249.7598	-317.7911	68.03126	0.142429	0.061284	0.385923	0.410364	0.4709376	1.893886	0.4428022	2.715397
1176	-252.3416	-319.0773	66.73571	0.0305227	0.17831	0.226963	0.564204	3.513336	1.893886	0.6086961	1.27706
1182	-257.4435	-322.0494	64.60593	0.0647853	0.378468	0.481735	0.0750121	8.426321	1.235621	0.9031387	2.059377
1188	-247.6608	-315.3353	67.67453	0.00563304	0.133233	0.849499	0.0116347	2.90784	1.276118	1.05653	0.9496779
1194	-266.3269	-328.139	61.81204	0.310808	0.315609	0.303635	0.0699485	16.67099	1.382342	1.103603	2.864361
1200	-265.7494	-332.0431	66.29365	0.0629881	0.59591	0.105584	0.235518	3.670488	1.100739	1.659182	1.334731
1206	-267.1809	-333.8717	66.69071	0.0663904	0.356894	0.372912	0.203803	6.752826	0.6600062	1.36406	0.4562254
1212	-250.8298	-321.3152	70.48535	0.0421972	0.216022	0.498259	0.243523	0.3419811	1.378333	0.8879713	0.3284281
1218	-253.5363	-322.6278	69.0915	0.0831764	0.389066	0.191915	0.335842	0.3419811	1.583507	0.8879713	1.569497
1224	-249.1761	-317.7293	68.55319	0.175698	0.249649	0.0944743	0.480179	1.598308	1.582168	0.8879713	0.8620058
1230	-251.7282	-319.5709	67.84264	0.164153	0.559956	0.0443921	0.231499	2.841545	1.027909	0.8879713	1.241696
1236	-256.3528	-317.7817	61.42887	0.0858449	0.21227	0.0232152	0.67867	9.559556	1.027909	2.157823	4.515998
1242	-255.144	-323.4846	68.34057	0.0115162	0.295691	0.371123	0.32167	0.9536744	1.187809	0.7118148	2.458794
1248	-256.2414	-323.6511	67.40966	0.0032621	0.217099	0.640842	0.138797	0.1800889	1.697865	0.5817753	4.39635
1254	-252.7265	-321.4422	68.71567	0.288528	0.156094	0.359151	0.196227	0.4631973	1.948828	0.4498591	1.697042
1260	-253.3014	-320.8844	67.58301	0.196008	0.304372	0.120589	0.379031	1.499109	1.895036	0.5053988	1.915102
1266	-244.2062	-313.4677	69.26146	0.125471	0.371794	0.420699	0.082036	0.9069774	1.699051	0.662712	0.8384602
1272	-249.77	-319.7961	70.02608	0.0519338	0.0743784	0.824156	0.0495316	0.7890366	1.300554	0.8744721	0.4633575
1278	-251.2351	-320.5827	69.34763	0.0447364	0.20266	0.709937	0.042667	1.181761	1.774344	0.8078743	0.2466829
1284	-249.1097	-319.0004	69.89072	0.0883905	0.14129	0.0722028	0.698117	0.7173453	1.825638	0.5499544	0.2203449
1290	-255.198	-323.7113	68.51335	0.108963	0.289399	0.11332	0.488319	1.780076	1.637718	0.7098203	0.8313429
1296	-254.4072	-323.101	68.69382	0.131873	0.0943567	0.251664	0.522106	1.780076	1.528237	1.17439	0.3201917
1302	-258.4727	-324.6187	66.14608	0.235583	0.129316	0.344906	0.290195	3.03126	1.132915	2.6018	0.3611592
1308	-260.898	-328.9592	68.06125	0.206582	0.187589	0.176021	0.429807	2.639459	1.472925	0.8044428	0.7722259
1314	-264.938	-331.8234	66.88545	0.47764	0.0521664	0.116658	0.353535	3.583815	1.212812	1.425876	0.9764099
1320	-266.6963	-334.1573	67.46108	0.195324	0.0886992	0.614162	0.101814	0.7931384	1.997756	0.5698029	2.923352
1326	-248.1337	-316.0208	67.88714	0.254608	0.0119305	0.592145	0.141317	0.3887515	1.976334	0.42252	2.923352
